Sim,Dose,Rate
401,400,0.1436440175546877
401,800,0.3122708137225857
402,10,0.07311170201258226
402,25,0.07787276398752808
402,50,0.15114795605961387
402,100,0.22115052706543178
402,200,0.2619197100637675
402,400,0.597712189111839
402,800,0.7901403453358801
403,10,0.014232079673809335
403,25,0.06925654829235448
403,50,0.08143603065033538
403,100,0.34165725418762666
403,200,0.5840477133839177
403,400,0.6313125325704776
403,800,0.718722173431441
404,10,0.005836402863739934
404,25,0.06746963515684172
404,50,0.13119512378709836
404,100,0.25449236024794597
404,200,0.25984767271915643
404,400,0.6528091704528413
404,800,0.6923135108440767
405,10,0.03532936130800769
405,25,0.06062954091508466
405,50,0.2916992617095792
405,100,0.39959208616560254
405,200,0.5456420757667717
405,400,0.5914455639722839
405,800,0.6930387450796878
406,10,0.09195357381827242
406,25,0.1074957513415741
406,50,0.3442765882595743
406,100,0.4162135816954908
406,200,0.4803508846067855
406,400,0.48363358759522596
406,800,0.5850376929836205
407,10,0.0035281191461284606
407,25,0.3891338826443672
407,50,0.6334999827636782
407,100,0.7329564484900501
407,200,0.7480158753451891
407,400,0.7855423372503245
407,800,0.7961420706408507
408,10,0.12484566080591736
408,25,0.15253096402092242
408,50,0.16106306160929965
408,100,0.16281332443034646
408,200,0.22416133735239743
408,400,0.6625459765985605
408,800,0.8208815543216359
409,10,0.04898073726886518
409,25,0.2099075365347508
409,50,0.3063795512449504
409,100,0.5898109738315814
409,200,0.7482112810894971
409,400,0.7624772741481628
409,800,0.8288743772068499
410,10,0.06791959623146383
410,25,0.07725419989316779
410,50,0.15695674423717296
410,100,0.26735490597665845
410,200,0.36989589326538486
410,400,0.4597127488747867
410,800,0.5338565432808058
411,10,0.12650651260363077
411,25,0.203907005098253
411,50,0.2598763095092979
411,100,0.38552135481156263
411,200,0.4052775535930855
411,400,0.7516174118242859
411,800,0.9034690443274543
412,10,0.039409609674237636
412,25,0.08188373822421033
412,50,0.11658029631350246
412,100,0.13423722457163995
412,200,0.24168649626660962
412,400,0.2734432902073145
412,800,0.3080538645977171
413,10,0.06797443432041936
413,25,0.07304849712682655
413,50,0.09221525001654655
413,100,0.11344843994137865
413,200,0.11690916725803221
413,400,0.18995839997087152
413,800,0.3677038685886528
414,10,0.18120387466737486
414,25,0.18415089264709883
414,50,0.3420309740881747
414,100,0.49302888913747317
414,200,0.5415834317534072
414,400,0.6400270994938259
414,800,0.7390096787260375
415,10,0.024061039083026047
415,25,0.025042564488489256
415,50,0.14710873174617467
415,100,0.18326717506620918
415,200,0.23467163317624407
415,400,0.2638048605069165
415,800,0.39350007459713016
416,10,0.12714121691311944
416,25,0.2481268827406209
416,50,0.4955000810395857
416,100,0.5276163325920372
416,200,0.6994634518082385
416,400,0.7997062736609998
416,800,0.8763474351021543
417,10,0.10124241319756246
417,25,0.13478419231043107
417,50,0.14353039262417708
417,100,0.1771848237085536
417,200,0.2018463199305294
417,400,0.4226099150789246
417,800,0.5264791337136961
418,10,0.01720910463136325
418,25,0.07790330559743074
418,50,0.19401144392115474
418,100,0.3216774989798017
418,200,0.32654748835692443
418,400,0.3658808283491493
418,800,0.4201013595520418
419,10,0.0571408024996181
419,25,0.10002903647300192
419,50,0.10968732900737146
419,100,0.1972144191032961
419,200,0.49162196781536227
419,400,0.5263727294107056
419,800,0.61982502120102545
420,10,0.028297833485125094
420,25,0.14135880045014723
420,50,0.28334951323644286
420,100,0.6633450231306017
420,200,0.7592722222477706
420,400,0.9347578085995495
420,800,0.9612864473524896
421,10,0.03454240776873829
421,25,0.043358926245084924
421,50,0.06648717490493011
421,100,0.07537245177083977
421,200,0.07721799689208227
421,400,0.07970830414883606
421,800,0.40950530985231354
422,10,0.10644486411785098
422,25,0.11526620442149538
422,50,0.11609026162340685
422,100,0.30043325397330967
422,200,0.33581548445408504
422,400,0.4838442177313888
422,800,0.5389691147591461
423,10,0.06274382755938436
423,25,0.12398313117748469
423,50,0.1388762769430109
423,100,0.522285145514485
423,200,0.533662646155562
423,400,0.5951164185024559
423,800,0.6185453413598663
424,10,0.028339189101095997
424,25,0.0442829452475282
424,50,0.0657128577959262
424,100,0.15111825610151874
424,200,0.421094830082071
424,400,0.5147781400636319
424,800,0.5362502379303166
425,10,0.04091709184067694
425,25,0.29439456434455447
425,50,0.35445994384000995
425,100,0.4962622414296167
425,200,0.5090923951002039
425,400,0.6538141974258035
425,800,0.6928596445606336
426,10,0.012416375960821074
426,25,0.07754224371854405
426,50,0.1348229199220018
426,100,0.1365741844433181
426,200,0.15308081863115283
426,400,0.42081770673024604
426,800,0.4986108255498106
427,10,0.05712157521340448
427,25,0.137337872107989
427,50,0.21820355443362857
427,100,0.22127159077237962
427,200,0.26246679970080844
427,400,0.5093341805697328
427,800,0.8751226462753596
428,10,0.006403371003092165
428,25,0.04860315963107391
428,50,0.094775600030425
428,100,0.10240875035261238
428,200,0.17875007571438029
428,400,0.2459451367824296
428,800,0.24746523590935018
429,10,0.02305070960801053
429,25,0.0778838451268926
429,50,0.12557270274907523
429,100,0.2351797029966866
429,200,0.3786441098366863
429,400,0.518953039414948
429,800,0.6904942550528537
430,10,0.0024447988289634792
430,25,0.0302120357823086
430,50,0.11961999840472577
430,100,0.1683292400838663
430,200,0.23037978787389463
430,400,0.2437500784245455
430,800,0.26184585851282066
431,10,0.05351878374465683
431,25,0.11363805650726456
431,50,0.1678745670896812
431,100,0.22930333635925096
431,200,0.2566256703174167
431,400,0.543777319250002
431,800,0.7823423059262131
432,10,0.06929502001776103
432,25,0.24330045746772766
432,50,0.5939011459423083
432,100,0.7169779161266764
432,200,0.773011525273808
432,400,0.8710869529090044
432,800,0.908243270412557
433,10,0.015506967899372982
433,25,0.03513966321771442
433,50,0.05880222750129781
433,100,0.10373405748940336
433,200,0.12431755919704314
433,400,0.21912750982094026
433,800,0.5442119625986733
434,10,0.027975416046337957
434,25,0.0646588316417776
434,50,0.08735176291782529
434,100,0.09035192487867594
434,200,0.11693397399557537
434,400,0.12653296041281914
434,800,0.2143199809050334
435,10,0.00458219386596504
435,25,0.03374985842772414
435,50,0.12261045329314801
435,100,0.14753626233178316
435,200,0.2199488259329069
435,400,0.4539856047177135
435,800,0.6769628213868187
436,10,0.005681170065771267
436,25,0.061653372141622864
436,50,0.1738827637364301
436,100,0.19042290802738662
436,200,0.2080063335266752
436,400,0.2365691362041231
436,800,0.2818461455181043
437,10,0.021664142813235147
437,25,0.03367854724019483
437,50,0.04916754063679723
437,100,0.14740721543721508
437,200,0.1484667919971063
437,400,0.16614253519482294
437,800,0.24950155366526647
438,10,0.15977388165024492
438,25,0.1662429336396427
438,50,0.3300990774348425
438,100,0.5627123187834835
438,200,0.6478369413740189
438,400,0.8273769415261721
438,800,0.8745450335890128
439,10,0.03506951137452491
439,25,0.11882001428246564
439,50,0.1433775245829009
439,100,0.2175831417531785
439,200,0.2579013158381271
439,400,0.42729144270863445
439,800,0.45611294317307927
440,10,0.018357303568885177
440,25,0.07423809375963754
440,50,0.187553121305013
440,100,0.20748878044093552
440,200,0.218370360602948
440,400,0.26652382989369205
440,800,0.29737556098208356
441,10,0.07091305488686175
441,25,0.12313579668921752
441,50,0.15253600271131038
441,100,0.18752983640191337
441,200,0.25565089263806035
441,400,0.28000293356883293
441,800,0.3253173590733792
442,10,0.060928277474383494
442,25,0.07003838356523288
442,50,0.2109344338701986
442,100,0.3216693111524475
442,200,0.5803623044097055
442,400,0.609276984108585
442,800,0.6883933351133055
443,10,0.0262203452469333
443,25,0.035519939428252364
443,50,0.059122149220060406
443,100,0.11907943605382347
443,200,0.1744825844886181
443,400,0.21504388414608588
443,800,0.26718177706545365
444,10,0.024785711928718406
444,25,0.09069517628515454
444,50,0.10794768808744656
444,100,0.15529035721882295
444,200,0.20124204588125674
444,400,0.21592966634831384
444,800,0.27837568924074846
445,10,0.2167568053250483
445,25,0.3275504596187057
445,50,0.39165116820339363
445,100,0.42026740290546555
445,200,0.4952322895997721
445,400,0.5426042047939977
445,800,0.6907623457833222
446,10,0.2197244197503559
446,25,0.22609150548689075
446,50,0.3350837022796312
446,100,0.5869383455588307
446,200,0.6272539900714106
446,400,0.6293980246538114
446,800,0.7258119376463558
447,10,0.003910242062766942
447,25,0.008351308109854296
447,50,0.07372546841666879
447,100,0.08349626129987053
447,200,0.10343666128684569
447,400,0.15876304655144233
447,800,0.339186786343206
448,10,0.09407665315235196
448,25,0.15659331605963636
448,50,0.2066408769587647
448,100,0.2135150488988722
448,200,0.36669989660015473
448,400,0.4838476215451969
448,800,0.5119592957870955
449,10,0.007877226012899289
449,25,0.011779782742156034
449,50,0.036388919761532044
449,100,0.19343690379819645
449,200,0.26332920710161317
449,400,0.5638451073210352
449,800,0.656977517183261
450,10,0.04141881423301192
450,25,0.06439240135808079
450,50,0.1201816066178459
450,100,0.12201959028523232
450,200,0.2891060011679223
450,400,0.5363592732564192
450,800,0.7497157847577542
451,10,8.978294233931868e-4
451,25,0.07873045150038159
451,50,0.08389318968616526
451,100,0.11817052873308256
451,200,0.1947191220325917
451,400,0.22805483458763148
451,800,0.582314629020249
452,10,0.023023000903988695
452,25,0.05479397233905027
452,50,0.15459799759490184
452,100,0.24045250221859807
452,200,0.287355896811688
452,400,0.7923263915781974
452,800,0.8659563594126068
453,10,0.0034193023427165747
453,25,0.11734842033373967
453,50,0.1581657066541098
453,100,0.1636072411800527
453,200,0.46998798088429483
453,400,0.5689834539281843
453,800,0.761796492414367
454,10,0.05157219892630085
454,25,0.10113539335871313
454,50,0.2468788514726464
454,100,0.34090334723116855
454,200,0.3863793416377556
454,400,0.5366565141420006
454,800,0.5386873294153695
455,10,0.04316223888157028
455,25,0.09300003395317204
455,50,0.17312797994617526
455,100,0.25492577580874215
455,200,0.31912412884071445
455,400,0.7965039155872307
455,800,0.8809107496365546
456,10,0.10681010594530933
456,25,0.11722322088110558
456,50,0.1414097108718637
456,100,0.2159308883414917
456,200,0.22204703688218505
456,400,0.22331822563305576
456,800,0.2359032757598179
457,10,0.010582590340401312
457,25,0.022584600342650567
457,50,0.05442085535219703
457,100,0.13121394132759362
457,200,0.2697239632941721
457,400,0.3353647520927266
457,800,0.7479845777051102
458,10,0.026602232995069086
458,25,0.0748089590172964
458,50,0.08487834986939138
458,100,0.13271956364329365
458,200,0.13535724140511393
458,400,0.18964681938629632
458,800,0.1962311536399865
459,10,0.03136806921792494
459,25,0.08275270965828953
459,50,0.1888764716994196
459,100,0.3957012218573936
459,200,0.4384842565805382
459,400,0.46645664478740734
459,800,0.9148020622268813
460,10,1.3211303440251897e-4
460,25,0.03832303680561713
460,50,0.16737285975513655
460,100,0.2722087214077553
460,200,0.29920447810216155
460,400,0.3130024057397665
460,800,0.5031534113044075
461,10,0.17182167332426118
461,25,0.2847923443124042
461,50,0.360578861713845
461,100,0.4749045303630099
461,200,0.5188827923105148
461,400,0.5230859001336285
461,800,0.5394304421111772
462,10,0.01900866801421096
462,25,0.24038796281623348
462,50,0.29695770310614394
462,100,0.5710244809731213
462,200,0.6710646951908783
462,400,0.8668443930514712
462,800,0.9887409227021988
463,10,0.033051636803529134
463,25,0.04185461880505769
463,50,0.22644146791693406
463,100,0.2657889137933884
463,200,0.36789555723624157
463,400,0.4968825797916067
463,800,0.5061670438439869
464,10,0.0569963957152312
464,25,0.15696955892547004
464,50,0.16872448456831685
464,100,0.2645160867055697
464,200,0.6460983518908133
464,400,0.6794563201792907
464,800,0.8035643521002905
465,10,0.0039618353058117894
465,25,0.021211904186056316
465,50,0.03842914633080977
465,100,0.1282749539678663
465,200,0.1794910503314136
465,400,0.22318022024109432
465,800,0.26560864351514707
466,10,0.07853121226427373
466,25,0.24444847419840646
466,50,0.2903746903409957
466,100,0.4534730949845201
466,200,0.6721710996494153
466,400,0.715106923366334
466,800,0.8281677864224875
467,10,0.22045174651545452
467,25,0.3654889395283763
467,50,0.659112171180037
467,100,0.8078318964674744
467,200,0.8307828737043943
467,400,0.8521696486520114
467,800,0.8552193667685887
468,10,0.03644398826677777
468,25,0.0820005424180613
468,50,0.09122495774965898
468,100,0.1169224372675863
468,200,0.18376097677055608
468,400,0.19404419306563975
468,800,0.27163003484093995
469,10,0.049147778488596625
469,25,0.20460520261319326
469,50,0.21020891714593776
469,100,0.2579216596461946
469,200,0.47267080533696176
469,400,0.8100239938862223
469,800,0.8338687897785229
470,10,0.01394352127957259
470,25,0.029713637176311695
470,50,0.046137600946357715
470,100,0.19580999601450325
470,200,0.33053866028804313
470,400,0.3970235246204266
470,800,0.5273527841153596
471,10,0.02188472160852857
471,25,0.02927271075758502
471,50,0.06422097442623487
471,100,0.22154257982924302
471,200,0.22802191792050114
471,400,0.23162632377808168
471,800,0.23915821469239307
472,10,0.03653548164374262
472,25,0.08112868699854603
472,50,0.1478920690837649
472,100,0.17694247244974856
472,200,0.30634460749938464
472,400,0.34291564096096505
472,800,0.552883372817225
473,10,0.08022809345981213
473,25,0.09433885085904907
473,50,0.11311570169671757
473,100,0.12185431197796097
473,200,0.1641742169344047
473,400,0.17371242696936762
473,800,0.18864844405780903
474,10,0.0711288024898311
474,25,0.13331909268729286
474,50,0.27318670878124746
474,100,0.4194837029092239
474,200,0.4962004666246713
474,400,0.5403663896612508
474,800,0.542416692711893
475,10,0.06731799945244915
475,25,0.22931619538914297
475,50,0.29024363662764713
475,100,0.3034146630377828
475,200,0.5322025427254703
475,400,0.5351971236876656
475,800,0.5803708770006324
476,10,0.018395780033208412
476,25,0.1115802574688525
476,50,0.13854126948815798
476,100,0.1512129422442503
476,200,0.19438567448249466
476,400,0.6767509836990666
476,800,0.7505755805270495
477,10,0.13701782185034928
477,25,0.19835797196238214
477,50,0.28831424445396003
477,100,0.398694349188118
477,200,0.6123345872951994
477,400,0.7914133889244103
477,800,0.8429123062768619
478,10,0.32542795927118473
478,25,0.3865090598987058
478,50,0.41330727636171627
478,100,0.4798370359271992
478,200,0.5064747219052241
478,400,0.6273556558791137
478,800,0.6400047049083054
479,10,0.046980645122590876
479,25,0.07627774825941132
479,50,0.14359805907612572
479,100,0.3197581499169875
479,200,0.4107045018802345
479,400,0.422149774510749
479,800,0.5082116403908403
480,10,0.005632377932518197
480,25,0.11474288267951234
480,50,0.12487428294817363
480,100,0.19660070319005943
480,200,0.27250753243217224
480,400,0.3587231981064498
480,800,0.8415778059160842
481,10,0.04017456101924549
481,25,0.12773653396306775
481,50,0.1342667377048989
481,100,0.1359754798946979
481,200,0.14766016885261807
481,400,0.21140212267628328
481,800,0.23771956760822055
482,10,0.16360202968530355
482,25,0.5246922034463447
482,50,0.6111903410231665
482,100,0.6980709252579593
482,200,0.8036940330858409
482,400,0.8470046142814143
482,800,0.8752442339814156
483,10,0.02759076470032504
483,25,0.053194474494607874
483,50,0.0763374268212804
483,100,0.08893163838072494
483,200,0.14620148816408463
483,400,0.24850810355528866
483,800,0.4093584847809795
484,10,0.2250448064073613
484,25,0.3956790918285375
484,50,0.5061084010911161
484,100,0.5188003588748086
484,200,0.7499798047208673
484,400,0.7593023046888596
